292127-15-1-1A,E.COL,WOUS,FEL,9/15/2015 9:18,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292613-15-3-2A,E.COL,LNG,FEL,9/17/2015 7:20,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA, =      16,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295386-15-1-1A,S.PSE,EAR,FEL,9/19/2015 13:01,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY, =       8,INTER,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,SUSC,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295878-15-1-1A,E.COL,TPOOL,FEL,9/20/2015 3:44,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, >       8,RESIST,CEFOVE, >       4,RESIST,CEFOXI, =       4,SUSC,CEFPOD, >      16,RESIST,,,,CEFTIF, >       4,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA,<=       8,SUSC,,,,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295878-15-1-1B,E.COL,TPOOL,FEL,9/21/2015 12:19,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296228-15-1-1A,E.COL,BACIS,FEL,9/22/2015 10:24,,,,AMOCLA, =       4,SUSC,AMPICI,<=       2,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEFTIF,<=     0.5,NOINTP,CEPALE,<=       4,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,ENROFL,<=    0.03,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TETRA,<=       2,SUSC,,,,,,,,,,,,,,,,TRISUL,<=       2,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297581-15-1-1A,S.FEL,URI,FEL,9/25/2015 12:49,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,,,,,,,CEFPOD,<=       2,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,,,,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TICCLA,<=       8,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297575-15-1-1A,S.FEL,SKI,FEL,9/25/2015 13:38,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301635-15-1-1B,S.FEL,EAR,FEL,10/1/2015 12:15,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301635-15-1-1A,S.FEL,EAR,FEL,10/1/2015 14:19,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304786-15-1-2A,E.COL,FLPL,FEL,10/7/2015 9:44,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304865-15-1-1A,S.PSE,HAI,FEL,10/7/2015 15:02,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,RESIST,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, >      16,RESIST,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY, =       8,INTER,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM, =       8,INTER,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,RESIST,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305580-15-1-1C,E.COL,URICYST,FEL,10/9/2015 9:55,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, >      16,RESIST,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY, >       8,RESIST,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM, =       2,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA,<=       8,SUSC,,,,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305575-15-1-1C,E.COL,URICYST,FEL,10/9/2015 9:56,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY, >       8,RESIST,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, =       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306451-15-1-1A,S.PSE,EAR,FEL,10/9/2015 17:41,AMIKAC,<=       4,SUSC,AMOCLA, =     0.5,SUSC,AMPICI, =       1,RESIST,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       2,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF, =       2,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, >      16,RESIST,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY, =       8,INTER,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM, =       4,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,,,,OXACIL, =       1,SUSC,,,,PENICI, =       2,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311597-15-1-1A,S.FEL,EAR,FEL,10/20/2015 14:42,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312519-15-1-2A,S.FEL,NASCF,FEL,10/21/2015 16:17,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313329-15-1-1A,S.PSE,NASCF,FEL,10/22/2015 15:57,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, =    0.25,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316504-15-1-1A,S.PSE,EAR,FEL,10/28/2015 14:24,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI, =    0.25,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, =       4,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318962-15-1-1A,S.FEL,WOUS,FEL,11/3/2015 17:49,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324467-15-1-1A,E.COL,EAR,FEL,11/10/2015 7:11,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       4,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       8,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA,<=       8,SUSC,,,,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325122-15-1-1B,S.PSE,SKI,FEL,11/12/2015 13:07,AMIKAC,<=       4,RESIST,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, >      16,RESIST,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY, =       8,INTER,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM, >       8,RESIST,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, =    0.25,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335358-15-1-1E,S.XYL,SKI,FEL,12/3/2015 14:53,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,RESIST,AMPICI,<=    0.12,RESIST,,,,,,,,,,,,,CEFAZO,<=       1,RESIST,CEFOVE,<=    0.25,RESIST,CEFOXI,<=       2,RESIST,CEFPOD,<=       2,RESIST,,,,CEFTIF,<=    0.25,RESIST,,,,CEPHAL,<=       2,RESIST,CHLORA, =       8,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY, =       4,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,RESIST,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,,,,OXACIL, =     0.5,RESIST,,,,PENICI,<=    0.06,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,RESIST,TICCLA,<=       8,RESIST,,,,,,,TRISUL, =       1,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335783-15-1-1A,E.BETA,NASCF,FEL,12/4/2015 10:13,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,,,,CEFAZO, =       4,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA, >       4,RESIST,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, =       2,NOINTP,,,,,,,,,,,,,,,,,,,TICARC, >      64,RESIST,TICCLA, =      32,INTER,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337476-15-1-1A,S.FEL,EAR,FEL,12/5/2015 11:33,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,,,,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,,,,,,,CLINDA,<=     0.5,SUSC,,,,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,,,,,,,,,,,,,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
